1	37
1	52
2	4
2	40
3	74
3	77
4	2
4	38
5	26
5	61
6	51
6	76
7	38
7	77
8	17
8	25
9	53
9	78
10	73
10	82
11	52
11	99
12	70
12	93
13	22
13	75
14	46
14	64
15	29
15	30
16	55
16	62
17	8
17	25
18	88
18	100
19	40
19	76
20	60
20	68
21	46
21	64
22	13
22	75
23	53
23	78
24	54
24	68
25	8
25	17
26	5
26	35
27	58
27	66
28	35
28	99
29	15
29	59
30	15
30	59
31	98
31	100
32	33
32	75
33	32
33	75
34	98
34	100
35	26
35	28
36	44
36	66
37	1
37	78
38	4
38	7
39	95
39	99
40	2
40	19
41	51
41	76
42	45
42	59
43	52
43	77
44	36
44	66
45	42
45	61
46	14
46	21
46	64
47	86
47	93
47	96
48	67
48	69
48	93
49	50
49	73
49	82
50	49
50	73
50	82
51	6
51	41
51	76
52	1
52	11
52	43
53	9
53	23
53	78
54	24
54	60
54	68
55	16
55	62
55	63
56	97
56	98
56	100
57	80
57	83
57	88
58	27
58	61
59	29
59	30
59	42
60	20
60	54
60	68
61	5
61	45
61	58
62	16
62	55
62	63
63	55
63	62
63	94
64	14
64	21
64	46
65	89
65	95
65	99
66	27
66	36
66	44
67	48
67	69
67	70
67	93
68	20
68	24
68	54
68	60
69	48
69	67
69	70
69	93
70	12
70	67
70	69
70	93
71	81
71	86
71	92
71	96
72	79
72	80
72	83
72	84
73	10
73	49
73	50
73	82
74	3
74	77
75	13
75	22
75	32
75	33
76	6
76	19
76	41
76	51
77	3
77	7
77	43
77	74
78	9
78	23
78	37
78	53
79	72
79	82
79	84
79	88
80	57
80	72
80	83
80	84
80	88
81	71
81	86
81	92
81	94
81	96
82	10
82	49
82	50
82	73
82	79
83	57
83	72
83	80
83	84
83	88
84	72
84	79
84	80
84	83
84	88
85	87
85	89
85	95
85	99
86	47
86	71
86	81
86	92
86	94
86	96
87	85
87	89
87	90
87	95
87	99
88	18
88	57
88	79
88	80
88	83
88	84
89	65
89	85
89	87
89	95
89	99
90	87
90	91
90	97
90	98
90	100
91	90
91	97
91	98
91	100
92	71
92	81
92	86
92	94
92	96
93	12
93	47
93	48
93	67
93	69
93	70
94	63
94	81
94	86
94	92
94	96
95	39
95	65
95	85
95	87
95	89
95	99
96	47
96	71
96	81
96	86
96	92
96	94
96	100
97	56
97	90
97	91
97	98
97	100
98	31
98	34
98	56
98	90
98	91
98	97
98	100
99	11
99	28
99	39
99	65
99	85
99	87
99	89
99	95
100	18
100	31
100	34
100	56
100	90
100	91
100	96
100	97
100	98
