1	13
2	9
3	14
4	4
5	9
6	6
7	11
8	4
9	8
10	6
11	14
12	1
13	6
14	7
15	15
16	5
17	10
18	4
19	8
20	11
21	6
22	3
23	6
24	8
25	13
26	8
27	9
28	13
29	13
30	14
31	12
32	1
33	14
34	9
35	5
36	4
37	1
38	3
39	11
40	3
41	11
42	10
43	5
44	8
45	10
46	1
47	13
48	5
49	4
50	2
51	7
52	12
53	10
54	11
55	2
56	1
57	3
58	3
59	13
60	2
61	5
62	10
63	9
64	11
65	15
66	7
67	3
68	2
69	7
70	12
71	7
72	12
73	15
74	15
75	2
76	1
77	13
78	10
79	5
80	12
81	15
82	15
83	2
84	15
85	7
86	1
87	7
88	12
89	12
90	1
91	7
92	13
93	13
94	13
95	7
96	12
97	2
98	2
99	2
100	1
