101.0	137.0
101.0	152.0
102.0	104.0
102.0	140.0
103.0	174.0
103.0	177.0
104.0	102.0
104.0	138.0
105.0	126.0
105.0	161.0
106.0	151.0
106.0	176.0
107.0	138.0
107.0	177.0
108.0	117.0
108.0	125.0
109.0	153.0
109.0	178.0
110.0	173.0
110.0	182.0
111.0	152.0
111.0	199.0
112.0	170.0
112.0	193.0
113.0	122.0
113.0	175.0
114.0	146.0
114.0	164.0
115.0	129.0
115.0	130.0
116.0	155.0
116.0	162.0
117.0	108.0
117.0	125.0
118.0	188.0
118.0	200.0
119.0	140.0
119.0	176.0
120.0	160.0
120.0	168.0
121.0	146.0
121.0	164.0
122.0	113.0
122.0	175.0
123.0	153.0
123.0	178.0
124.0	154.0
124.0	168.0
125.0	108.0
125.0	117.0
126.0	105.0
126.0	135.0
127.0	158.0
127.0	166.0
128.0	135.0
128.0	199.0
129.0	115.0
129.0	159.0
130.0	115.0
130.0	159.0
131.0	198.0
131.0	200.0
132.0	133.0
132.0	175.0
133.0	132.0
133.0	175.0
134.0	198.0
134.0	200.0
135.0	126.0
135.0	128.0
136.0	144.0
136.0	166.0
137.0	101.0
137.0	178.0
138.0	104.0
138.0	107.0
139.0	195.0
139.0	199.0
140.0	102.0
140.0	119.0
141.0	151.0
141.0	176.0
142.0	145.0
142.0	159.0
143.0	152.0
143.0	177.0
144.0	136.0
144.0	166.0
145.0	142.0
145.0	161.0
146.0	114.0
146.0	121.0
146.0	164.0
147.0	186.0
147.0	193.0
147.0	196.0
148.0	167.0
148.0	169.0
148.0	193.0
149.0	150.0
149.0	173.0
149.0	182.0
150.0	149.0
150.0	173.0
150.0	182.0
151.0	106.0
151.0	141.0
151.0	176.0
152.0	101.0
152.0	111.0
152.0	143.0
153.0	109.0
153.0	123.0
153.0	178.0
154.0	124.0
154.0	160.0
154.0	168.0
155.0	116.0
155.0	162.0
155.0	163.0
156.0	197.0
156.0	198.0
156.0	200.0
157.0	180.0
157.0	183.0
157.0	188.0
158.0	127.0
158.0	161.0
159.0	129.0
159.0	130.0
159.0	142.0
160.0	120.0
160.0	154.0
160.0	168.0
161.0	105.0
161.0	145.0
161.0	158.0
162.0	116.0
162.0	155.0
162.0	163.0
163.0	155.0
163.0	162.0
163.0	194.0
164.0	114.0
164.0	121.0
164.0	146.0
165.0	189.0
165.0	195.0
165.0	199.0
166.0	127.0
166.0	136.0
166.0	144.0
167.0	148.0
167.0	169.0
167.0	170.0
167.0	193.0
168.0	120.0
168.0	124.0
168.0	154.0
168.0	160.0
169.0	148.0
169.0	167.0
169.0	170.0
169.0	193.0
170.0	112.0
170.0	167.0
170.0	169.0
170.0	193.0
171.0	181.0
171.0	186.0
171.0	192.0
171.0	196.0
172.0	179.0
172.0	180.0
172.0	183.0
172.0	184.0
173.0	110.0
173.0	149.0
173.0	150.0
173.0	182.0
174.0	103.0
174.0	177.0
175.0	113.0
175.0	122.0
175.0	132.0
175.0	133.0
176.0	106.0
176.0	119.0
176.0	141.0
176.0	151.0
177.0	103.0
177.0	107.0
177.0	143.0
177.0	174.0
178.0	109.0
178.0	123.0
178.0	137.0
178.0	153.0
179.0	172.0
179.0	182.0
179.0	184.0
179.0	188.0
180.0	157.0
180.0	172.0
180.0	183.0
180.0	184.0
180.0	188.0
181.0	171.0
181.0	186.0
181.0	192.0
181.0	194.0
181.0	196.0
182.0	110.0
182.0	149.0
182.0	150.0
182.0	173.0
182.0	179.0
183.0	157.0
183.0	172.0
183.0	180.0
183.0	184.0
183.0	188.0
184.0	172.0
184.0	179.0
184.0	180.0
184.0	183.0
184.0	188.0
185.0	187.0
185.0	189.0
185.0	195.0
185.0	199.0
186.0	147.0
186.0	171.0
186.0	181.0
186.0	192.0
186.0	194.0
186.0	196.0
187.0	185.0
187.0	189.0
187.0	190.0
187.0	195.0
187.0	199.0
188.0	118.0
188.0	157.0
188.0	179.0
188.0	180.0
188.0	183.0
188.0	184.0
189.0	165.0
189.0	185.0
189.0	187.0
189.0	195.0
189.0	199.0
190.0	187.0
190.0	191.0
190.0	197.0
190.0	198.0
190.0	200.0
191.0	190.0
191.0	197.0
191.0	198.0
191.0	200.0
192.0	171.0
192.0	181.0
192.0	186.0
192.0	194.0
192.0	196.0
193.0	112.0
193.0	147.0
193.0	148.0
193.0	167.0
193.0	169.0
193.0	170.0
194.0	163.0
194.0	181.0
194.0	186.0
194.0	192.0
194.0	196.0
195.0	139.0
195.0	165.0
195.0	185.0
195.0	187.0
195.0	189.0
195.0	199.0
196.0	147.0
196.0	171.0
196.0	181.0
196.0	186.0
196.0	192.0
196.0	194.0
196.0	200.0
197.0	156.0
197.0	190.0
197.0	191.0
197.0	198.0
197.0	200.0
198.0	131.0
198.0	134.0
198.0	156.0
198.0	190.0
198.0	191.0
198.0	197.0
198.0	200.0
199.0	111.0
199.0	128.0
199.0	139.0
199.0	165.0
199.0	185.0
199.0	187.0
199.0	189.0
199.0	195.0
200.0	118.0
200.0	131.0
200.0	134.0
200.0	156.0
200.0	190.0
200.0	191.0
200.0	196.0
200.0	197.0
200.0	198.0
