101.0	24
102.0	40
103.0	36
104.0	40
105.0	38
106.0	37
107.0	36
108.0	39
109.0	25
110.0	30
111.0	24
112.0	32
113.0	35
114.0	29
115.0	23
116.0	28
117.0	39
118.0	21
119.0	37
120.0	31
121.0	29
122.0	35
123.0	25
124.0	31
125.0	39
126.0	38
127.0	26
128.0	33
129.0	23
130.0	23
131.0	21
132.0	35
133.0	35
134.0	21
135.0	38
136.0	26
137.0	24
138.0	40
139.0	33
140.0	40
141.0	37
142.0	23
143.0	36
144.0	26
145.0	34
146.0	29
147.0	27
148.0	32
149.0	30
150.0	30
151.0	37
152.0	24
153.0	25
154.0	31
155.0	28
156.0	21
157.0	22
158.0	34
159.0	23
160.0	31
161.0	34
162.0	28
163.0	28
164.0	29
165.0	33
166.0	26
167.0	32
168.0	31
169.0	32
170.0	32
171.0	27
172.0	22
173.0	30
174.0	36
175.0	35
176.0	37
177.0	36
178.0	25
179.0	22
180.0	22
181.0	27
182.0	30
183.0	22
184.0	22
185.0	33
186.0	27
187.0	33
188.0	22
189.0	33
190.0	21
191.0	21
192.0	27
193.0	32
194.0	27
195.0	33
196.0	27
197.0	21
198.0	21
199.0	33
200.0	21
