degree distribution (probability density function of the degree in logarithmic bins) 
4	0.859749
5	0.390429
6	0.306995
7	0.165381
8	0.0823097
9	0.137689
10	0.0416848

degree distribution (degree-occurrences) 
4	0.33
5	0.18
6	0.17
7	0.11
8	0.06
9	0.11
10	0.04


--------------------------------------
community distribution (size-occurrences)
4	0.0666667
5	0.266667
6	0.266667
7	0.0666667
8	0.0666667
9	0.2
10	0.0666667


--------------------------------------
mixing parameter
0	0.09
0.111111	0.02
0.136905	0.09
0.166667	0.13
0.205926	0.3
0.25	0.26
0.285714	0.05
0.333333	0.05
0.5	0.01

--------------------------------------
