101.0	132.0
101.0	133.0
101.0	141.0
101.0	181.0
102.0	129.0
102.0	167.0
102.0	173.0
102.0	179.0
103.0	126.0
103.0	157.0
103.0	170.0
103.0	181.0
104.0	117.0
104.0	133.0
104.0	144.0
104.0	159.0
105.0	110.0
105.0	119.0
105.0	144.0
105.0	159.0
106.0	118.0
106.0	135.0
106.0	147.0
106.0	163.0
107.0	131.0
107.0	171.0
107.0	176.0
107.0	182.0
108.0	138.0
108.0	160.0
108.0	178.0
108.0	187.0
109.0	145.0
109.0	157.0
109.0	170.0
109.0	181.0
110.0	105.0
110.0	114.0
110.0	121.0
110.0	143.0
111.0	132.0
111.0	133.0
111.0	141.0
111.0	144.0
112.0	123.0
112.0	134.0
112.0	167.0
112.0	179.0
113.0	150.0
113.0	181.0
113.0	188.0
113.0	194.0
114.0	110.0
114.0	121.0
114.0	143.0
114.0	178.0
115.0	169.0
115.0	175.0
115.0	180.0
115.0	199.0
116.0	124.0
116.0	149.0
116.0	153.0
116.0	175.0
117.0	104.0
117.0	144.0
117.0	159.0
117.0	194.0
118.0	106.0
118.0	171.0
118.0	182.0
118.0	186.0
119.0	105.0
119.0	188.0
119.0	191.0
119.0	194.0
120.0	145.0
120.0	149.0
120.0	153.0
120.0	171.0
121.0	110.0
121.0	114.0
121.0	143.0
121.0	172.0
122.0	161.0
122.0	173.0
122.0	180.0
122.0	193.0
123.0	112.0
123.0	167.0
123.0	179.0
123.0	189.0
124.0	116.0
124.0	137.0
124.0	149.0
124.0	153.0
125.0	159.0
125.0	176.0
125.0	197.0
125.0	199.0
126.0	103.0
126.0	160.0
126.0	177.0
126.0	187.0
127.0	183.0
127.0	187.0
127.0	195.0
127.0	200.0
128.0	129.0
128.0	152.0
128.0	190.0
128.0	197.0
129.0	102.0
129.0	128.0
129.0	167.0
129.0	179.0
130.0	156.0
130.0	170.0
130.0	186.0
130.0	198.0
131.0	107.0
131.0	137.0
131.0	174.0
131.0	182.0
132.0	101.0
132.0	111.0
132.0	141.0
132.0	163.0
133.0	101.0
133.0	104.0
133.0	111.0
133.0	141.0
134.0	112.0
134.0	166.0
134.0	192.0
134.0	195.0
134.0	200.0
135.0	106.0
135.0	165.0
135.0	189.0
135.0	196.0
135.0	198.0
136.0	164.0
136.0	172.0
136.0	188.0
136.0	191.0
136.0	194.0
137.0	124.0
137.0	131.0
137.0	171.0
137.0	176.0
137.0	182.0
138.0	108.0
138.0	157.0
138.0	167.0
138.0	170.0
138.0	181.0
139.0	191.0
139.0	192.0
139.0	193.0
139.0	195.0
139.0	200.0
140.0	166.0
140.0	188.0
140.0	190.0
140.0	197.0
140.0	200.0
141.0	101.0
141.0	111.0
141.0	132.0
141.0	133.0
141.0	195.0
142.0	145.0
142.0	173.0
142.0	174.0
142.0	184.0
142.0	193.0
143.0	110.0
143.0	114.0
143.0	121.0
143.0	154.0
143.0	194.0
144.0	104.0
144.0	105.0
144.0	111.0
144.0	117.0
144.0	159.0
145.0	109.0
145.0	120.0
145.0	142.0
145.0	184.0
145.0	193.0
146.0	152.0
146.0	155.0
146.0	162.0
146.0	196.0
146.0	198.0
147.0	106.0
147.0	148.0
147.0	154.0
147.0	163.0
147.0	168.0
148.0	147.0
148.0	153.0
148.0	154.0
148.0	163.0
149.0	116.0
149.0	120.0
149.0	124.0
149.0	153.0
149.0	184.0
150.0	113.0
150.0	151.0
150.0	167.0
150.0	191.0
150.0	194.0
151.0	150.0
151.0	155.0
151.0	164.0
151.0	188.0
151.0	191.0
152.0	128.0
152.0	146.0
152.0	159.0
152.0	182.0
152.0	190.0
152.0	196.0
153.0	116.0
153.0	120.0
153.0	124.0
153.0	148.0
153.0	149.0
153.0	158.0
154.0	143.0
154.0	147.0
154.0	148.0
154.0	163.0
154.0	197.0
155.0	146.0
155.0	151.0
155.0	158.0
155.0	190.0
155.0	196.0
155.0	199.0
156.0	130.0
156.0	180.0
156.0	185.0
156.0	187.0
156.0	189.0
156.0	200.0
157.0	103.0
157.0	109.0
157.0	138.0
157.0	170.0
157.0	181.0
157.0	196.0
158.0	153.0
158.0	155.0
158.0	162.0
158.0	173.0
158.0	190.0
158.0	196.0
159.0	104.0
159.0	105.0
159.0	117.0
159.0	125.0
159.0	144.0
159.0	152.0
160.0	108.0
160.0	126.0
160.0	165.0
160.0	177.0
160.0	178.0
160.0	187.0
161.0	122.0
161.0	173.0
161.0	184.0
161.0	189.0
161.0	193.0
161.0	199.0
162.0	146.0
162.0	158.0
162.0	164.0
162.0	179.0
162.0	190.0
162.0	196.0
163.0	106.0
163.0	132.0
163.0	147.0
163.0	148.0
163.0	154.0
163.0	182.0
164.0	136.0
164.0	151.0
164.0	162.0
164.0	188.0
164.0	191.0
164.0	200.0
165.0	135.0
165.0	160.0
165.0	177.0
165.0	178.0
165.0	187.0
165.0	195.0
166.0	134.0
166.0	140.0
166.0	168.0
166.0	175.0
166.0	184.0
166.0	197.0
167.0	102.0
167.0	112.0
167.0	123.0
167.0	129.0
167.0	138.0
167.0	150.0
167.0	179.0
168.0	147.0
168.0	166.0
168.0	175.0
168.0	176.0
168.0	186.0
168.0	197.0
168.0	199.0
169.0	115.0
169.0	175.0
169.0	176.0
169.0	183.0
169.0	185.0
169.0	197.0
169.0	199.0
170.0	103.0
170.0	109.0
170.0	130.0
170.0	138.0
170.0	157.0
170.0	171.0
170.0	181.0
171.0	107.0
171.0	118.0
171.0	120.0
171.0	137.0
171.0	170.0
171.0	182.0
171.0	191.0
172.0	121.0
172.0	136.0
172.0	183.0
172.0	192.0
172.0	195.0
172.0	200.0
173.0	102.0
173.0	122.0
173.0	142.0
173.0	158.0
173.0	161.0
173.0	184.0
173.0	193.0
174.0	131.0
174.0	142.0
174.0	180.0
174.0	185.0
174.0	186.0
174.0	189.0
174.0	198.0
175.0	115.0
175.0	116.0
175.0	166.0
175.0	168.0
175.0	169.0
175.0	182.0
175.0	199.0
176.0	107.0
176.0	125.0
176.0	137.0
176.0	168.0
176.0	169.0
176.0	197.0
176.0	199.0
177.0	126.0
177.0	160.0
177.0	165.0
177.0	178.0
177.0	181.0
177.0	187.0
177.0	188.0
178.0	108.0
178.0	114.0
178.0	160.0
178.0	165.0
178.0	177.0
178.0	187.0
178.0	190.0
179.0	102.0
179.0	112.0
179.0	123.0
179.0	129.0
179.0	162.0
179.0	167.0
179.0	192.0
180.0	115.0
180.0	122.0
180.0	156.0
180.0	174.0
180.0	185.0
180.0	186.0
180.0	189.0
180.0	198.0
181.0	101.0
181.0	103.0
181.0	109.0
181.0	113.0
181.0	138.0
181.0	157.0
181.0	170.0
181.0	177.0
182.0	107.0
182.0	118.0
182.0	131.0
182.0	137.0
182.0	152.0
182.0	163.0
182.0	171.0
182.0	175.0
183.0	127.0
183.0	169.0
183.0	172.0
183.0	192.0
183.0	195.0
183.0	198.0
183.0	200.0
184.0	142.0
184.0	145.0
184.0	149.0
184.0	161.0
184.0	166.0
184.0	173.0
184.0	186.0
184.0	193.0
185.0	156.0
185.0	169.0
185.0	174.0
185.0	180.0
185.0	186.0
185.0	189.0
185.0	198.0
185.0	199.0
186.0	118.0
186.0	130.0
186.0	168.0
186.0	174.0
186.0	180.0
186.0	184.0
186.0	185.0
186.0	189.0
186.0	198.0
187.0	108.0
187.0	126.0
187.0	127.0
187.0	156.0
187.0	160.0
187.0	165.0
187.0	177.0
187.0	178.0
187.0	198.0
188.0	113.0
188.0	119.0
188.0	136.0
188.0	140.0
188.0	151.0
188.0	164.0
188.0	177.0
188.0	191.0
188.0	194.0
189.0	123.0
189.0	135.0
189.0	156.0
189.0	161.0
189.0	174.0
189.0	180.0
189.0	185.0
189.0	186.0
189.0	198.0
190.0	128.0
190.0	140.0
190.0	152.0
190.0	155.0
190.0	158.0
190.0	162.0
190.0	178.0
190.0	193.0
190.0	196.0
191.0	119.0
191.0	136.0
191.0	139.0
191.0	150.0
191.0	151.0
191.0	164.0
191.0	171.0
191.0	188.0
191.0	194.0
192.0	134.0
192.0	139.0
192.0	172.0
192.0	179.0
192.0	183.0
192.0	193.0
192.0	195.0
192.0	196.0
192.0	200.0
193.0	122.0
193.0	139.0
193.0	142.0
193.0	145.0
193.0	161.0
193.0	173.0
193.0	184.0
193.0	190.0
193.0	192.0
194.0	113.0
194.0	117.0
194.0	119.0
194.0	136.0
194.0	143.0
194.0	150.0
194.0	188.0
194.0	191.0
194.0	197.0
195.0	127.0
195.0	134.0
195.0	139.0
195.0	141.0
195.0	165.0
195.0	172.0
195.0	183.0
195.0	192.0
195.0	200.0
196.0	135.0
196.0	146.0
196.0	152.0
196.0	155.0
196.0	157.0
196.0	158.0
196.0	162.0
196.0	190.0
196.0	192.0
197.0	125.0
197.0	128.0
197.0	140.0
197.0	154.0
197.0	166.0
197.0	168.0
197.0	169.0
197.0	176.0
197.0	194.0
197.0	199.0
198.0	130.0
198.0	135.0
198.0	146.0
198.0	174.0
198.0	180.0
198.0	183.0
198.0	185.0
198.0	186.0
198.0	187.0
198.0	189.0
199.0	115.0
199.0	125.0
199.0	155.0
199.0	161.0
199.0	168.0
199.0	169.0
199.0	175.0
199.0	176.0
199.0	185.0
199.0	197.0
200.0	127.0
200.0	134.0
200.0	139.0
200.0	140.0
200.0	156.0
200.0	164.0
200.0	172.0
200.0	183.0
200.0	192.0
200.0	195.0
