degree distribution (probability density function of the degree in logarithmic bins) 
7	0.414897
8	0.267444
9	0.172225
10	0.146288
11	0.147876
12	0.0529038
13	0.058826
14.3333	0.136273

degree distribution (degree-occurrences) 
7	0.23
8	0.16
9	0.12
10	0.11
11	0.12
12	0.05
13	0.06
14	0.1
15	0.05


--------------------------------------
community distribution (size-occurrences)
9	0.25
10	0.125
11	0.125
13	0.25
16	0.125
19	0.125


--------------------------------------
mixing parameter
0	0.5
0.0695238	0.1
0.0769231	0.03
0.0833333	0.03
0.0909091	0.08
0.1	0.06
0.111111	0.07
0.125	0.06
0.142857	0.07

--------------------------------------
