101.0	25
102.0	16
103.0	17
104.0	15
105.0	24
106.0	22
107.0	22
108.0	19
109.0	21
110.0	21
111.0	17
112.0	21
113.0	28
114.0	17
115.0	20
116.0	18
117.0	15
118.0	27
119.0	27
120.0	19
121.0	21
122.0	19
123.0	22
124.0	15
125.0	18
126.0	17
127.0	19
128.0	19
129.0	22
130.0	28
131.0	22
132.0	21
133.0	23
134.0	23
135.0	23
136.0	23
137.0	18
138.0	23
139.0	25
140.0	25
141.0	16
142.0	25
143.0	24
144.0	16
145.0	24
146.0	16
147.0	15
148.0	26
149.0	28
150.0	16
151.0	17
152.0	18
153.0	26
154.0	18
155.0	28
156.0	18
157.0	20
158.0	25
159.0	23
160.0	15
161.0	28
162.0	27
163.0	16
164.0	15
165.0	27
166.0	20
167.0	25
168.0	25
169.0	28
170.0	28
171.0	20
172.0	26
173.0	15
174.0	24
175.0	25
176.0	26
177.0	26
178.0	20
179.0	20
180.0	27
181.0	24
182.0	24
183.0	27
184.0	26
185.0	26
186.0	20
187.0	20
188.0	15
189.0	24
190.0	26
191.0	24
192.0	27
193.0	15
194.0	20
195.0	27
196.0	27
197.0	24
198.0	26
199.0	24
200.0	26
