1	8
2	10
3	5
4	6
5	6
6	4
7	3
8	11
9	5
10	14
11	8
12	10
13	7
14	14
15	13
16	9
17	6
18	3
19	7
20	9
21	14
22	15
23	10
24	9
25	13
26	11
27	12
28	1
29	10
30	2
31	3
32	8
33	8
34	12
35	2
36	7
37	3
38	5
39	12
40	13
41	8
42	15
43	14
44	6
45	15
46	1
47	4
48	4
49	9
50	7
51	7
52	1
53	9
54	4
55	1
56	2
57	5
58	1
59	6
60	11
61	15
62	1
63	4
64	7
65	11
66	13
67	10
68	13
69	13
70	5
71	3
72	12
73	15
74	2
75	13
76	13
77	11
78	11
79	10
80	2
81	5
82	3
83	12
84	15
85	2
86	2
87	11
88	7
89	2
90	1
91	7
92	12
93	15
94	7
95	12
96	1
97	13
98	2
99	13
100	12
