degree distribution (probability density function of the degree in logarithmic bins) 
2	1.44786
3	0.456055
4	0.236305
5	0.137434
6	0.0429973
7	0.0184965
8	0.0079568
9	0.00684569

degree distribution (degree-occurrences) 
2	0.47
3	0.2
4	0.14
5	0.11
6	0.04
7	0.02
8	0.01
9	0.01


--------------------------------------
community distribution (size-occurrences)
3	0.15
4	0.3
5	0.3
6	0.05
7	0.1
8	0.05
9	0.05


--------------------------------------
mixing parameter
0	0.7
0.111111	0.01
0.133929	0.02
0.166667	0.02
0.2	0.04
0.25	0.02
0.333333	0.04
0.5	0.15

--------------------------------------
