1	2
2	8
3	4
4	3
5	12
6	1
7	13
8	8
9	4
10	7
11	10
12	10
13	3
14	6
15	1
16	10
17	9
18	2
19	6
20	13
21	10
22	4
23	8
24	13
25	6
26	1
27	7
28	3
29	2
30	3
31	13
32	8
33	13
34	1
35	9
36	6
37	3
38	12
39	11
40	8
41	13
42	2
43	5
44	2
45	8
46	3
47	4
48	9
49	4
50	11
51	12
52	11
53	6
54	10
55	7
56	5
57	7
58	1
59	5
60	11
61	7
62	6
63	5
64	9
65	13
66	1
67	6
68	9
69	11
70	11
71	10
72	5
73	10
74	6
75	11
76	11
77	12
78	12
79	12
80	9
81	9
82	12
83	12
84	10
85	11
86	12
87	9
88	5
89	9
90	7
91	5
92	5
93	5
94	7
95	6
96	11
97	7
98	7
99	7
100	7
