101.0	28
102.0	24
103.0	29
104.0	19
105.0	24
106.0	21
107.0	26
108.0	19
109.0	23
110.0	21
111.0	29
112.0	16
113.0	21
114.0	22
115.0	30
116.0	20
117.0	25
118.0	19
119.0	23
120.0	26
121.0	21
122.0	18
123.0	21
124.0	23
125.0	28
126.0	23
127.0	24
128.0	28
129.0	28
130.0	29
131.0	27
132.0	16
133.0	29
134.0	24
135.0	20
136.0	19
137.0	16
138.0	18
139.0	26
140.0	18
141.0	26
142.0	25
143.0	20
144.0	23
145.0	25
146.0	16
147.0	28
148.0	20
149.0	19
150.0	17
151.0	22
152.0	27
153.0	25
154.0	26
155.0	17
156.0	16
157.0	18
158.0	18
159.0	28
160.0	17
161.0	20
162.0	25
163.0	24
164.0	26
165.0	30
166.0	22
167.0	18
168.0	17
169.0	22
170.0	27
171.0	22
172.0	27
173.0	30
174.0	30
175.0	17
176.0	16
177.0	28
178.0	25
179.0	20
180.0	27
181.0	30
182.0	30
183.0	17
184.0	30
185.0	22
186.0	16
187.0	22
188.0	27
189.0	27
190.0	16
191.0	22
192.0	28
193.0	28
194.0	28
195.0	22
196.0	27
197.0	17
198.0	17
199.0	17
200.0	16
