degree distribution (probability density function of the degree in logarithmic bins) 
3	0.0240246
4	0.592859
5	0.292851
6	0.188196
7	0.143231
8	0.058052
9	0.0934612
10	0.0223838
11	0.00655216

degree distribution (degree-occurrences) 
3	0.01
4	0.32
5	0.18
6	0.15
7	0.13
8	0.06
9	0.11
10	0.03
11	0.01


--------------------------------------
community distribution (size-occurrences)
5	0.153846
6	0.230769
7	0.0769231
8	0.0769231
9	0.307692
10	0.0769231
11	0.0769231


--------------------------------------
mixing parameter
0	0.68
0.0909091	0.01
0.108889	0.1
0.125	0.04
0.142857	0.04
0.166667	0.04
0.2	0.07
0.25	0.02

--------------------------------------
